"X","Age","Gender","Education","Country","Ethnicity","Escore","Oscore","Ascore","SS","Alcohol","Amphet","Amyl","Benzos","Choc","Ecstasy","Heroin","Ketamine","Legalh","LSD","Meth","Mushrooms","Nicotine","Nscore","Cscore","Coke","Alcohol.Legalh","Legalh.Caff","Choc.Legalh","Country.Alcohol","Country.Caff","Cannabis"
-0.07854,0.48246,0.45468,-0.57009,-0.31685,-0.43999,-0.84732,-1.772,0.07987,5,2,0,6,6,0,2,0,2,0,2,2,6,2.82196,-2.04506,2,10,12,12,-2.85045,-3.42054,-3.42054,2
0.49788,0.48246,0.45468,0.96082,-0.31685,0.47617,-0.58331,0.76096,-0.52593,6,0,0,0,6,0,0,0,0,0,0,1,2,-0.46725,1.81175,2,0,0,0,5.76492,5.76492,5.76492,2
-0.07854,0.48246,1.16365,0.96082,-0.31685,0.00332,0.29338,-0.15487,0.07987,5,2,0,0,6,4,0,2,3,2,0,2,6,-0.92104,-0.00665,3,15,18,18,4.8041,5.76492,5.76492,6
-0.95197,-0.48246,0.45468,0.96082,-0.31685,0.63779,0.44585,-0.30172,0.07987,5,3,3,0,6,4,0,4,3,3,3,3,0,-0.34799,0.7583,3,15,9,18,4.8041,2.88246,5.76492,3
-0.95197,0.48246,0.45468,0.96082,-0.31685,-0.15487,-0.84732,0.59042,0.07987,5,2,2,2,4,2,0,2,2,0,0,2,6,0.73545,-1.0145,2,10,12,8,4.8041,5.76492,3.84328,5
-0.07854,-0.48246,0.45468,0.96082,-0.31685,-1.7625,-0.31776,0.13136,-0.21575,5,2,3,0,5,2,0,2,2,0,0,2,2,1.23461,0.41594,0,10,8,10,4.8041,3.84328,4.8041,3
1.09449,-0.48246,1.98437,0.96082,-0.31685,-0.57545,0.88309,-0.76096,0.7654,6,6,2,5,6,3,5,2,4,4,5,3,4,-0.14882,-0.27607,3,24,24,24,5.76492,5.76492,5.76492,6
-0.95197,0.48246,0.45468,0.96082,-0.31685,0.00332,0.14143,0.59042,0.07987,6,4,2,0,6,4,0,4,4,3,0,3,6,0.62967,0.12331,2,24,24,24,5.76492,5.76492,5.76492,6
-0.95197,-0.48246,-0.61113,0.96082,-0.31685,-1.37639,-2.63199,1.81866,-1.18084,5,0,2,0,4,3,0,0,2,0,0,2,0,1.49158,-1.25773,0,10,12,8,4.8041,5.76492,3.84328,2
0.49788,-0.48246,-0.61113,0.96082,-0.31685,0.47617,1.43533,0.13136,1.2247,3,2,2,1,6,2,0,0,2,1,0,1,6,0.82562,-2.30408,2,6,12,12,2.88246,5.76492,5.76492,2
1.09449,0.48246,-1.7379,-0.57009,-0.31685,-1.6334,-1.42424,1.61108,0.07987,3,1,1,6,6,1,2,0,0,1,6,0,6,2.82196,-2.04506,1,0,0,0,-1.71027,-3.42054,-3.42054,2
-0.95197,0.48246,-2.43591,0.96082,-0.31685,0.00332,-0.17779,1.2861,-0.21575,5,2,2,2,5,2,2,0,2,2,2,0,6,0.31287,-0.00665,2,10,12,10,4.8041,5.76492,4.8041,3
0.49788,0.48246,-0.61113,-0.57009,-0.31685,0.00332,-0.45174,-0.76096,-0.21575,2,0,0,3,5,0,0,0,0,0,2,0,6,1.37297,-0.52745,2,0,0,0,-1.14018,-3.42054,-2.85045,6
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.80615,-0.17779,-1.34289,-0.84637,3,3,0,3,4,3,3,3,3,3,3,3,6,1.13281,-0.65253,3,9,18,12,-1.71027,-3.42054,-2.28036,3
0.49788,0.48246,0.45468,-0.09765,-0.31685,0.16767,0.29338,-0.15487,0.40148,6,2,1,6,5,2,1,1,0,1,2,1,6,1.02119,0.58489,2,0,0,0,-0.5859,-0.5859,-0.48825,3
-0.07854,0.48246,0.45468,0.96082,-0.31685,0.47617,1.43533,0.28783,-0.84637,2,0,2,2,5,4,0,3,2,0,0,3,3,1.23461,0.93949,0,4,10,10,1.92164,4.8041,4.8041,6
-0.95197,-0.48246,-0.61113,0.96082,-0.31685,1.11406,0.88309,-1.34289,1.2247,5,0,0,0,5,4,0,3,4,4,0,4,5,-1.05308,-1.38502,3,20,24,20,4.8041,5.76492,4.8041,6
0.49788,0.48246,-0.05921,0.21128,-0.31685,0.47617,-0.84732,-0.76096,0.7654,3,0,1,2,6,4,0,0,3,0,0,0,6,0.04257,1.13407,4,9,18,18,0.63384,1.26768,1.26768,6
-0.07854,0.48246,-0.05921,0.96082,-0.31685,-0.15487,-1.42424,-0.01729,-2.07848,3,1,0,0,5,1,0,0,0,0,2,0,6,-0.58016,-0.40581,0,0,0,0,2.88246,5.76492,4.8041,2
1.82213,0.48246,-0.05921,0.24923,-0.31685,-0.30033,-0.31776,-0.76096,0.7654,1,0,1,4,4,0,0,0,6,1,4,1,1,0.04257,0.58489,1,6,30,24,0.24923,1.24615,0.99692,5
0.49788,-0.48246,-1.7379,0.96082,-0.31685,0.00332,-0.31776,-0.01729,-1.18084,1,0,0,0,5,0,0,0,0,0,0,1,6,-0.05188,0.41594,0,0,0,0,0.96082,5.76492,4.8041,6
0.49788,-0.48246,0.45468,0.96082,-0.31685,0.96248,-0.58331,-0.30172,-0.21575,5,2,2,0,5,2,0,1,0,1,0,1,5,0.04257,-0.40581,2,0,0,0,4.8041,5.76492,4.8041,5
-0.07854,-0.48246,1.16365,0.96082,-0.31685,0.32197,-1.27553,1.11406,1.2247,5,2,2,4,5,3,2,2,0,0,0,0,5,-0.14882,1.81175,2,0,0,0,4.8041,4.8041,4.8041,3
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.32197,-0.01928,-1.34289,0.07987,5,0,0,0,5,3,0,0,0,3,0,3,6,0.04257,-0.14277,0,0,0,0,-2.85045,-3.42054,-2.85045,6
-0.95197,-0.48246,-0.05921,0.96082,-0.31685,-1.37639,-0.31776,-1.92595,0.07987,4,0,2,0,5,3,0,0,2,0,3,0,4,0.91093,-1.38502,4,8,8,10,3.84328,3.84328,4.8041,5
0.49788,-0.48246,1.98437,0.96082,-0.31685,-0.15487,-0.17779,0.59042,-0.21575,6,0,0,0,5,0,0,0,0,0,0,0,0,0.62967,-1.64101,0,0,0,0,5.76492,5.76492,4.8041,2
-0.07854,0.48246,-0.05921,0.96082,-0.31685,1.11406,-0.01928,-0.01729,1.2247,5,2,2,1,6,2,0,1,0,1,0,2,5,0.73545,-0.00665,5,0,0,0,4.8041,5.76492,5.76492,3
-0.95197,0.48246,0.45468,0.96082,-0.31685,0.16767,-0.71727,1.61108,-1.18084,4,0,0,2,3,0,0,0,0,0,0,0,2,-0.24649,1.13407,0,0,0,0,3.84328,4.8041,2.88246,2
-0.07854,0.48246,0.45468,-0.57009,-0.31685,0.00332,0.88309,-2.07848,-0.21575,5,4,0,6,4,2,3,2,0,2,3,2,6,0.91093,-0.52745,6,0,0,0,-2.85045,-3.42054,-2.28036,2
1.09449,0.48246,0.45468,-0.28519,-1.10702,0.80523,-0.01928,0.76096,0.07987,4,0,0,0,6,0,0,0,0,0,0,0,0,0.22393,0.41594,0,0,0,0,-1.14076,-1.71114,-1.71114,2
-0.95197,0.48246,-1.7379,0.96082,-0.31685,-0.57545,-0.71727,-0.76096,-0.21575,5,0,2,0,5,0,0,0,0,0,0,0,6,1.23461,-1.0145,0,0,0,0,4.8041,5.76492,4.8041,4
-0.95197,-0.48246,0.45468,0.96082,-0.31685,-0.43999,0.14143,0.13136,-1.18084,4,0,0,0,6,0,0,0,0,0,0,0,2,1.23461,-1.78169,0,0,0,0,3.84328,5.76492,5.76492,2
-0.95197,0.48246,0.45468,0.96082,-0.31685,-0.43999,-1.42424,0.76096,-0.52593,6,0,0,0,5,0,0,0,0,0,0,0,2,-0.14882,1.30612,0,0,0,0,5.76492,5.76492,4.8041,3
-0.95197,0.48246,1.16365,0.96082,-0.31685,-1.50796,-0.17779,0.76096,-1.18084,2,0,0,0,5,0,0,0,0,0,0,0,0,1.72012,0.25953,0,0,0,0,1.92164,5.76492,4.8041,2
-0.07854,0.48246,1.16365,-0.28519,-0.22166,-1.92173,-0.45174,-0.01729,-2.07848,6,0,0,0,6,0,0,0,0,0,0,0,0,1.02119,0.41594,0,0,0,0,-1.71114,-1.71114,-1.71114,2
1.09449,0.48246,0.45468,0.96082,-0.31685,0.00332,0.44585,0.28783,-0.52593,6,1,1,0,6,0,0,0,0,1,0,0,6,-0.79151,1.13407,1,0,0,0,5.76492,5.76492,5.76492,2
0.49788,0.48246,0.45468,0.96082,-0.31685,0.63779,0.44585,-1.07533,-0.21575,5,1,0,3,6,2,0,2,0,0,0,0,3,0.62967,0.7583,2,0,0,0,4.8041,5.76492,5.76492,2
-0.07854,0.48246,1.16365,0.96082,-0.31685,0.32197,-0.58331,-1.772,0.07987,5,0,3,2,6,0,0,0,0,0,0,0,0,0.82562,-0.27607,0,0,0,0,4.8041,5.76492,5.76492,2
-0.95197,-0.48246,0.45468,0.96082,-0.31685,0.63779,1.24033,-0.91699,0.07987,6,0,2,0,6,0,0,0,2,0,0,0,6,1.8399,-0.52745,2,12,12,12,5.76492,5.76492,5.76492,3
0.49788,0.48246,1.98437,0.96082,-0.31685,0.80523,-0.17779,-0.91699,-0.52593,6,0,0,0,5,0,0,0,0,0,0,0,6,-0.34799,2.63199,0,0,0,0,5.76492,5.76492,4.8041,2
-0.95197,0.48246,1.16365,0.96082,-0.31685,1.93886,-0.17779,1.11406,0.7654,6,0,0,0,6,0,0,0,0,0,0,0,0,-1.69163,1.81175,0,0,0,0,5.76492,5.76492,5.76492,2
0.49788,0.48246,0.45468,0.96082,-0.31685,-1.50796,-1.82919,0.59042,-1.54858,6,1,0,0,6,1,0,0,0,1,0,0,2,2.127,-1.78169,1,0,0,0,5.76492,4.8041,5.76492,2
0.49788,-0.48246,-1.7379,0.96082,-0.31685,0.80523,-1.55521,-0.45321,0.07987,5,0,0,0,5,0,0,0,0,0,0,2,6,-1.86962,1.13407,0,0,0,0,4.8041,2.88246,4.8041,2
-0.07854,0.48246,1.16365,0.96082,0.1144,0.32197,0.14143,0.59042,-0.52593,4,0,0,0,6,0,0,0,0,0,0,0,0,0.82562,0.93949,0,0,0,0,3.84328,2.88246,5.76492,2
0.49788,0.48246,-0.05921,0.96082,-0.31685,1.2861,1.65653,-0.30172,0.07987,6,0,0,0,6,0,0,0,0,0,0,0,0,0.31287,0.93949,0,0,0,0,5.76492,5.76492,5.76492,2
-0.07854,-0.48246,0.45468,0.96082,-0.31685,0.16767,-0.31776,-1.21213,0.40148,2,0,2,0,6,0,0,0,0,0,0,1,1,-0.24649,0.7583,0,0,0,0,1.92164,2.88246,5.76492,2
-0.95197,-0.48246,-0.61113,0.96082,-0.31685,0.32197,-0.31776,0.76096,0.7654,5,5,2,4,6,0,0,0,3,3,0,3,6,0.31287,-1.78169,0,15,18,18,4.8041,5.76492,5.76492,6
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-1.6334,-1.11902,-2.07848,1.2247,6,3,0,0,5,0,0,0,3,0,0,0,6,0.52135,0.58489,0,18,18,15,-3.42054,-3.42054,-2.85045,6
-0.95197,-0.48246,0.45468,0.96082,-0.31685,0.00332,-1.11902,1.45039,1.2247,5,0,0,0,4,0,0,0,0,0,0,0,3,-0.46725,-0.78155,0,0,0,0,4.8041,5.76492,3.84328,4
1.82213,0.48246,-0.05921,0.24923,-0.31685,-0.80615,-1.42424,1.11406,-0.21575,4,1,0,1,4,0,0,0,0,1,0,4,1,1.23461,-1.5184,3,0,0,0,0.99692,1.24615,0.99692,5
0.49788,0.48246,1.16365,0.96082,-0.31685,-0.15487,-0.45174,0.76096,1.2247,6,0,0,1,2,1,0,0,0,1,0,0,6,0.13606,-0.27607,0,0,0,0,5.76492,5.76492,1.92164,2
1.09449,0.48246,-0.61113,-0.57009,-0.31685,0.16767,-0.17779,-0.60633,1.2247,2,6,1,6,6,0,0,0,2,1,2,4,4,1.02119,-1.0145,2,4,12,12,-1.14018,-3.42054,-3.42054,6
-0.95197,-0.48246,-1.22751,0.96082,-0.31685,-1.37639,-0.45174,1.45039,0.40148,5,0,0,0,6,4,0,4,2,0,0,0,6,0.52135,-1.78169,0,10,12,12,4.8041,5.76492,5.76492,5
0.49788,-0.48246,1.16365,0.96082,-0.31685,0.63779,-0.17779,-1.34289,0.40148,5,0,1,0,6,0,0,0,0,1,0,1,1,-0.92104,0.25953,0,0,0,0,4.8041,5.76492,5.76492,2
0.49788,0.48246,1.16365,0.96082,-0.31685,0.47617,-0.31776,0.28783,-1.54858,5,0,0,0,4,0,0,0,0,0,0,0,0,-0.14882,1.63088,0,0,0,0,4.8041,5.76492,3.84328,2
0.49788,-0.48246,1.98437,0.96082,-0.31685,-0.94779,-1.55521,1.81866,-0.84637,5,1,1,2,6,4,0,0,0,0,0,2,5,-1.69163,0.58489,3,0,0,0,4.8041,4.8041,5.76492,5
0.49788,0.48246,1.98437,0.96082,-0.31685,-0.30033,1.65653,0.28783,-2.07848,6,1,0,0,6,1,0,0,0,0,0,1,5,0.52135,1.13407,1,0,0,0,5.76492,5.76492,5.76492,2
0.49788,-0.48246,0.45468,0.96082,-0.31685,-0.30033,-0.17779,1.11406,0.07987,5,2,2,2,6,2,0,2,0,1,0,2,1,-0.79151,-0.52745,2,0,0,0,4.8041,5.76492,5.76492,3
-0.07854,-0.48246,-1.7379,0.96082,-0.31685,1.74091,0.88309,1.2861,1.92173,5,1,2,3,6,3,0,2,2,2,0,2,6,-0.24649,0.41594,4,10,12,12,4.8041,5.76492,5.76492,6
-0.07854,-0.48246,-0.61113,0.96082,-0.31685,-0.30033,-1.68062,0.59042,0.07987,5,3,3,0,6,3,0,3,0,0,0,0,3,0.22393,-0.65253,5,0,0,0,4.8041,4.8041,5.76492,4
1.09449,-0.48246,0.45468,0.96082,-0.31685,-0.30033,-0.31776,-0.76096,-0.52593,5,0,0,0,6,0,0,0,0,0,0,0,0,0.04257,-0.40581,0,0,0,0,4.8041,3.84328,5.76492,2
0.49788,0.48246,-1.7379,0.96082,-0.31685,0.96248,-0.71727,0.43852,-0.84637,5,0,1,0,6,0,0,0,0,1,3,0,2,-0.34799,1.13407,0,0,0,0,4.8041,5.76492,5.76492,2
1.09449,-0.48246,-0.05921,0.96082,-0.31685,-1.37639,1.43533,-0.45321,1.92173,5,1,1,1,6,2,1,1,1,1,1,1,6,1.13281,-1.38502,1,5,6,6,4.8041,5.76492,5.76492,4
-0.07854,0.48246,1.16365,0.96082,-1.10702,0.47617,-0.01928,1.11406,-1.54858,6,0,0,0,6,0,0,0,0,0,0,0,0,-1.32828,0.12331,0,0,0,0,5.76492,5.76492,5.76492,2
-0.95197,-0.48246,-0.05921,0.96082,-0.31685,0.00332,-1.68062,-0.15487,0.7654,3,0,0,0,6,0,0,0,6,0,0,0,6,0.22393,0.25953,0,18,36,36,2.88246,5.76492,5.76492,6
-0.95197,0.48246,-0.61113,0.96082,-0.31685,-0.30033,-0.58331,-1.21213,1.2247,5,4,3,3,4,0,0,0,4,0,3,0,3,0.62967,1.46191,3,20,24,16,4.8041,5.76492,3.84328,3
1.09449,-0.48246,1.98437,0.96082,-0.31685,-0.80615,-0.17779,-0.01729,-2.07848,6,6,1,3,4,6,3,3,3,2,2,2,0,0.22393,-2.04506,3,18,18,12,5.76492,5.76492,3.84328,2
-0.07854,-0.48246,0.45468,-0.09765,-0.31685,0.16767,0.7233,-0.45321,0.40148,6,5,3,5,6,3,0,2,3,4,0,4,5,-0.34799,-0.78155,3,18,18,18,-0.5859,-0.5859,-0.5859,6
0.49788,-0.48246,0.45468,-0.57009,-0.31685,-0.94779,0.88309,-0.01729,-0.52593,6,5,0,3,6,2,1,0,0,3,0,2,5,-0.05188,-0.65253,2,0,0,0,-3.42054,-3.42054,-3.42054,5
1.82213,-0.48246,-0.61113,0.96082,-0.31685,-1.09207,-0.71727,0.28783,0.40148,6,2,2,0,4,2,0,0,2,2,0,2,6,-0.14882,-1.0145,2,12,12,8,5.76492,5.76492,3.84328,6
0.49788,-0.48246,-0.61113,-0.57009,-0.31685,-0.30033,-0.58331,-0.60633,-0.52593,6,1,1,1,1,1,1,1,3,1,1,1,1,-0.79151,0.25953,1,18,3,3,-3.42054,-0.57009,-0.57009,6
-0.07854,-0.48246,0.45468,0.96082,-0.31685,1.93886,0.29338,-0.15487,0.40148,5,2,2,0,5,5,0,3,3,0,0,0,5,-0.05188,-0.52745,3,15,18,15,4.8041,5.76492,4.8041,5
-0.95197,-0.48246,-0.61113,0.96082,-0.31685,-0.57545,-0.45174,0.76096,-0.52593,5,0,3,0,6,4,0,3,3,0,0,0,2,0.41667,1.13407,0,15,18,18,4.8041,5.76492,5.76492,3
-0.95197,-0.48246,-0.05921,0.96082,-0.31685,1.11406,0.44585,-1.07533,1.92173,5,0,0,0,6,0,0,0,0,0,0,0,5,0.73545,-0.27607,0,0,0,0,4.8041,5.76492,5.76492,5
0.49788,-0.48246,0.45468,-0.57009,-0.31685,-0.80615,-0.31776,0.13136,-0.84637,5,1,0,4,5,0,0,2,2,2,0,3,6,-0.79151,0.25953,2,10,8,10,-2.85045,-2.28036,-2.85045,6
0.49788,0.48246,-0.05921,0.96082,-0.31685,-0.69509,0.29338,0.76096,-0.84637,4,2,1,0,6,0,0,0,0,1,0,1,1,1.60383,0.12331,2,0,0,0,3.84328,5.76492,5.76492,6
1.82213,-0.48246,-0.05921,0.96082,-0.31685,-0.30033,-0.01928,-0.60633,-1.18084,1,1,0,1,5,0,1,0,0,1,0,1,1,-0.05188,-0.40581,1,0,0,0,0.96082,5.76492,4.8041,6
-0.07854,0.48246,1.16365,0.96082,-0.31685,0.63779,0.7233,1.61108,1.92173,5,2,3,3,6,5,0,4,3,4,0,3,3,0.31287,0.25953,4,15,18,18,4.8041,5.76492,5.76492,5
-0.07854,0.48246,1.16365,0.96082,-0.22166,0.63779,-0.58331,0.13136,-0.21575,5,0,0,0,6,0,0,0,0,0,0,0,3,0.31287,-0.14277,0,0,0,0,4.8041,4.8041,5.76492,2
1.09449,0.48246,1.16365,0.96082,-0.31685,-0.30033,0.29338,0.76096,0.40148,6,1,0,1,6,0,0,0,0,1,0,1,1,0.82562,1.63088,0,0,0,0,5.76492,5.76492,5.76492,2
1.09449,-0.48246,-0.61113,0.96082,-0.31685,0.16767,-0.01928,0.59042,-0.21575,5,0,0,0,6,0,0,0,0,0,0,0,1,-0.92104,-1.5184,0,0,0,0,4.8041,5.76492,5.76492,2
-0.07854,0.48246,-1.7379,0.96082,-0.31685,0.32197,-1.11902,0.43852,-0.21575,6,0,0,0,6,0,0,0,0,0,0,0,0,0.73545,-0.40581,0,0,0,0,5.76492,5.76492,5.76492,2
-0.07854,-0.48246,-0.61113,-0.28519,-0.31685,-0.30033,1.06238,1.45039,0.07987,6,3,0,5,4,4,0,0,4,0,0,3,6,1.60383,-1.78169,3,24,12,16,-1.71114,-0.85557,-1.14076,5
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,1.58487,1.65653,0.76096,-1.18084,5,4,3,3,5,3,3,4,4,4,3,4,6,-1.43907,2.63199,3,20,24,20,-2.85045,-3.42054,-2.85045,2
-0.95197,0.48246,1.16365,0.96082,0.126,0.32197,-0.58331,0.13136,-0.21575,5,0,2,0,5,0,0,0,2,0,0,0,0,0.62967,0.7583,0,10,10,10,4.8041,4.8041,4.8041,2
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.63779,-0.01928,-0.15487,1.2247,3,3,0,5,5,3,0,0,4,0,3,3,6,0.41667,-0.27607,3,12,24,20,-1.71027,-3.42054,-2.85045,6
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.32197,-1.11902,-0.45321,-0.21575,6,0,0,0,6,0,0,0,0,0,0,0,0,1.72012,-2.42317,0,0,0,0,-3.42054,-3.42054,-3.42054,6
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.16767,2.15324,0.76096,1.2247,4,2,3,2,5,3,0,0,3,5,2,4,6,0.62967,-0.00665,2,12,18,15,-2.28036,-3.42054,-2.85045,6
-0.07854,-0.48246,1.16365,-0.46841,-0.31685,-0.69509,0.14143,-0.76096,0.07987,6,2,3,6,6,2,2,3,4,2,3,3,6,0.82562,-0.27607,3,24,24,24,-2.81046,-2.81046,-2.81046,6
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-1.6334,-1.27553,-0.01729,1.2247,3,3,0,0,6,3,0,5,5,3,0,0,5,0.62967,-0.89891,0,15,15,30,-1.71027,-1.71027,-3.42054,3
1.09449,-0.48246,0.45468,0.96082,-0.31685,-1.37639,-0.45174,-0.60633,0.40148,6,5,3,3,5,3,1,6,6,2,1,5,1,1.23461,-1.78169,3,36,36,30,5.76492,5.76492,4.8041,6
-0.95197,0.48246,-0.61113,-0.28519,-0.31685,0.47617,0.88309,-0.30172,0.40148,4,0,0,0,5,0,0,5,0,4,0,2,6,-1.69163,-1.78169,0,0,0,0,-1.14076,-1.71114,-1.42595,6
1.09449,-0.48246,-1.22751,0.96082,-0.31685,1.11406,-0.31776,0.59042,-0.52593,5,3,1,0,5,4,1,2,6,3,0,5,1,-2.21844,-0.40581,2,30,36,30,4.8041,5.76492,4.8041,6
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,0.47617,0.88309,-0.01729,1.2247,6,5,0,4,5,3,0,0,0,3,0,0,2,-0.24649,1.13407,3,0,0,0,-3.42054,-2.85045,-2.85045,3
-0.95197,-0.48246,-0.61113,0.96082,-0.31685,0.16767,0.7233,0.13136,1.2247,3,0,0,0,5,0,0,0,3,0,0,0,0,-2.05048,0.7583,0,9,18,15,2.88246,5.76492,4.8041,5
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.15487,0.58331,-1.6209,1.92173,5,3,4,3,5,0,0,5,5,0,4,0,4,0.62967,-0.14277,0,25,30,25,-2.85045,-3.42054,-2.85045,3
-0.95197,-0.48246,-0.61113,-0.28519,-0.31685,0.63779,0.29338,-1.07533,-0.21575,5,5,3,3,6,3,3,4,5,5,3,3,3,0.82562,-1.38502,3,25,30,30,-1.42595,-1.71114,-1.71114,5
-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,-1.09207,-0.45174,0.94156,0.07987,5,2,0,3,4,1,0,0,2,2,2,2,6,0.52135,-0.00665,1,10,12,8,-2.85045,-3.42054,-2.28036,2
-0.95197,-0.48246,-1.43719,-0.09765,-0.31685,0.80523,0.7233,0.59042,1.2247,5,0,0,0,5,0,0,0,2,3,0,4,3,-0.34799,-0.89891,0,10,12,10,-0.48825,-0.5859,-0.48825,6
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,0.80523,1.06238,-1.07533,1.2247,6,0,0,5,5,0,0,0,0,0,4,0,6,1.02119,-0.52745,3,0,0,0,-3.42054,-3.42054,-2.85045,3
-0.95197,-0.48246,-0.05921,0.96082,-0.31685,-0.80615,-1.27553,1.81866,-0.84637,5,0,0,0,4,3,0,3,3,0,0,0,6,-1.69163,-0.14277,3,15,12,12,4.8041,3.84328,3.84328,4
-0.95197,-0.48246,-0.61113,0.24923,-0.31685,0.32197,0.29338,-0.91699,1.2247,5,2,0,6,4,3,3,3,2,2,3,2,6,2.46262,-1.0145,3,10,10,8,1.24615,1.24615,0.99692,5
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,-0.94779,-0.01928,0.43852,-0.52593,3,0,0,0,5,3,3,3,4,3,0,4,0,0.13606,0.7583,0,12,4,20,-1.71027,-0.57009,-2.85045,5
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,1.45421,1.24033,-1.21213,0.7654,3,6,0,4,5,6,4,3,6,4,5,4,0,0.13606,-0.78155,4,18,36,30,-1.71027,-3.42054,-2.85045,6
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.63779,1.88511,1.2861,0.40148,4,3,0,0,6,3,0,0,0,5,0,0,4,0.13606,-0.27607,0,0,0,0,-2.28036,-3.42054,-3.42054,4
-0.95197,-0.48246,-0.05921,0.96082,-0.31685,-0.43999,-0.71727,0.94156,-0.21575,6,6,2,0,5,3,0,0,2,0,0,0,5,0.31287,-0.14277,3,12,12,10,5.76492,5.76492,4.8041,5
1.09449,0.48246,1.98437,-0.57009,-0.31685,0.16767,-0.01928,-0.76096,0.7654,6,6,1,4,4,0,0,0,0,1,0,1,1,0.04257,-0.78155,1,0,0,0,-3.42054,-2.28036,-2.28036,2
-0.95197,-0.48246,0.45468,-0.57009,-0.31685,-0.94779,-0.45174,-0.15487,0.07987,6,3,0,2,6,4,0,2,3,3,2,3,6,0.52135,-0.14277,4,18,18,18,-3.42054,-3.42054,-3.42054,6
-0.95197,-0.48246,-0.61113,-0.09765,-0.31685,1.74091,0.58331,0.43852,0.07987,4,0,0,0,3,0,0,0,0,6,0,4,0,-1.69163,0.93949,0,0,0,0,-0.3906,-0.3906,-0.29295,4
-0.95197,-0.48246,-1.22751,0.96082,-0.31685,0.00332,2.15324,0.13136,0.7654,6,0,0,0,6,4,0,4,5,3,0,3,6,0.73545,-1.5184,0,30,30,30,5.76492,5.76492,5.76492,3
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.15487,0.88309,-0.45321,0.7654,4,4,0,0,5,0,0,0,3,0,0,0,4,-0.58016,-1.25773,0,12,18,15,-2.28036,-3.42054,-2.85045,6
1.82213,-0.48246,1.16365,-0.57009,-0.31685,0.00332,1.24033,1.2861,0.07987,4,0,0,0,6,0,0,0,2,1,0,3,0,-1.69163,0.41594,1,8,12,12,-2.28036,-3.42054,-3.42054,6
-0.95197,-0.48246,1.16365,-0.28519,-0.31685,-0.94779,0.44585,-0.30172,0.40148,5,0,2,0,5,0,0,0,0,0,0,4,6,0.41667,0.41594,0,0,0,0,-1.42595,-1.71114,-1.42595,5
-0.07854,-0.48246,0.45468,-0.57009,-0.31685,0.16767,-1.42424,-1.21213,1.2247,2,2,0,2,6,2,2,2,3,2,2,2,3,0.73545,-1.25773,2,6,18,18,-1.14018,-3.42054,-3.42054,2
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,2.32338,1.06238,-0.15487,0.7654,5,5,0,4,4,5,0,0,4,0,3,3,4,-1.05308,0.93949,3,20,24,16,-2.85045,-3.42054,-2.28036,6
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,1.11406,-0.58331,-0.60633,0.07987,5,0,0,0,5,5,0,0,0,0,0,0,0,-0.14882,-0.78155,0,0,0,0,-2.85045,-3.42054,-2.85045,4
1.09449,-0.48246,-0.05921,0.96082,-0.31685,-0.69509,0.88309,-0.30172,1.92173,3,1,2,2,6,2,1,2,3,1,1,1,6,1.60383,-1.78169,2,9,18,18,2.88246,5.76492,5.76492,3
-0.07854,-0.48246,0.45468,-0.57009,-0.31685,-0.80615,1.06238,-0.45321,1.92173,6,2,2,2,6,2,2,2,2,4,2,4,3,0.91093,1.13407,2,12,12,12,-3.42054,-3.42054,-3.42054,2
0.49788,-0.48246,-0.05921,-0.57009,0.1144,-2.11437,0.7233,-1.92595,0.7654,3,5,1,2,5,0,4,0,6,1,6,1,1,1.23461,-0.40581,2,18,30,30,-1.71027,-2.85045,-2.85045,4
0.49788,-0.48246,-0.61113,-0.57009,-0.31685,-1.09207,0.29338,-0.60633,0.40148,4,6,1,2,6,1,3,0,0,1,6,1,1,1.60383,-0.78155,1,0,0,0,-2.28036,-3.42054,-3.42054,4
-0.07854,-0.48246,-0.61113,-0.28519,-0.31685,-2.72827,0.14143,-0.01729,0.07987,4,2,0,5,5,2,0,0,5,2,0,4,6,1.02119,-0.14277,0,20,30,25,-1.14076,-1.71114,-1.42595,5
-0.95197,-0.48246,-0.61113,-0.57009,0.1144,0.96248,1.06238,0.59042,0.7654,4,3,3,3,5,4,0,0,3,4,0,3,4,0.13606,0.58489,4,12,18,15,-2.28036,-3.42054,-2.85045,4
